SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,3,5,13,077,Georgia,Coweta County,127317,127317,127901,129392,130762,133089,135410,138427,584,1491,1370,2327,2321,3017,397,1629,1587,1668,1669,1700,171,875,812,936,983,936,226,754,775,732,686,764,29,85,109,120,159,161,310,649,510,1398,1398,1977,339,734,619,1518,1557,2138,19,3,-24,77,78,115,588,588,596,587,534,508,650,12.662606445,12.200465878,12.643499551,12.432076097,12.416145371,6.8015841861,6.2424563912,7.094913417,7.3221874197,6.8361835691,5.8610222587,5.9580094867,5.5485861338,5.1098886774,5.5799618021,0.6607253209,0.8379652052,0.9096042842,1.1843619529,1.1758820028,5.0448321563,3.9207546299,10.596889911,10.413446605,14.439246705,5.7055574773,4.7587198352,11.506494196,11.597808558,15.615128708
050,3,5,13,079,Georgia,Crawford County,12630,12630,12614,12639,12659,12539,12472,12388,-16,25,20,-120,-67,-84,53,136,145,123,129,101,38,97,115,106,141,124,15,39,30,17,-12,-23,0,5,7,7,9,9,-31,-32,-15,-141,-72,-71,-31,-27,-8,-134,-63,-62,0,13,-2,-3,8,1,133,134,142,135,135,135,150,10.770997505,11.463356787,9.7626795777,10.315461197,8.1255028158,7.6822555736,9.0916277967,8.4133661402,11.275038983,9.9758648431,3.0887419317,2.3717289904,1.3493134376,-0.959577786,-1.850362027,0.3959925553,0.5534034311,0.5555996508,0.7196833393,0.7240547064,-2.534352354,-1.185864495,-11.19136439,-5.757466715,-5.711987128,-2.138359799,-0.632461064,-10.63576474,-5.037783375,-4.987932422
050,3,5,13,081,Georgia,Crisp County,23439,23439,23404,23790,23670,23242,22988,22881,-35,386,-120,-428,-254,-107,80,336,293,294,286,275,29,252,227,267,228,262,51,84,66,27,58,13,0,15,10,12,13,13,-79,283,-202,-437,-315,-148,-79,298,-192,-425,-302,-135,-7,4,6,-30,-10,15,506,501,486,437,361,423,491,14.23909819,12.347239781,12.534106412,12.372918019,11.990669079,10.679323643,9.5659502739,11.383015007,9.863724854,11.42383745,3.5597745476,2.781289507,1.1510914052,2.5091931646,0.5668316292,0.6356740264,0.4214075011,0.5115961801,0.5624053645,0.5668316292,11.993049964,-8.512431521,-18.63062756,-13.6275146,-6.453160086,12.62872399,-8.09102402,-18.11903138,-13.06510924,-5.886328457
050,3,5,13,083,Georgia,Dade County,16633,16633,16612,16578,16539,16481,16364,16264,-21,-34,-39,-58,-117,-100,22,148,205,155,178,169,29,140,155,181,184,166,-7,8,50,-26,-6,3,1,7,7,8,11,11,-13,-44,-96,-32,-136,-99,-12,-37,-89,-24,-125,-88,-2,-5,0,-8,14,-15,993,991,980,978,1056,974,963,8.9183489003,12.380348462,9.3882495457,10.838788248,10.359200687,8.4362759867,9.3607512758,10.963052695,11.204140661,10.17530955,0.4820729135,3.0195971857,-1.57480315,-0.365352413,0.1838911364,0.4218137993,0.422743606,0.4845548153,0.6698127569,0.6742675003,-2.651401024,-5.797626597,-1.938219261,-8.281321358,-6.068407503,-2.229587225,-5.374882991,-1.453664446,-7.611508601,-5.394140002
050,3,5,13,085,Georgia,Dawson County,22330,22339,22288,22202,22365,22589,22896,23312,-51,-86,163,224,307,416,54,243,222,232,234,244,31,166,175,181,157,168,23,77,47,51,77,76,-3,-10,-5,-6,-5,-5,-75,-166,126,172,207,325,-78,-176,121,166,202,320,4,13,-5,7,28,20,299,240,180,141,143,143,137,10.923803102,9.9625283281,10.321662144,10.289106299,10.560941828,7.4623510901,7.8533444028,8.0526760689,6.9033747389,7.271468144,3.4614520117,2.1091839253,2.2689860747,3.3857315599,3.2894736842,-0.449539222,-0.224381269,-0.266939538,-0.219852699,-0.216412742,-7.46235109,5.65440797,7.6522667616,9.1019017258,14.066828255,-7.911890312,5.4300267014,7.3853272234,8.8820490272,13.850415512
050,3,5,13,087,Georgia,Decatur County,27842,27842,27808,27652,27455,27369,27239,27174,-34,-156,-197,-86,-130,-65,89,372,371,362,348,339,57,313,317,274,328,330,32,59,54,88,20,9,-2,1,-2,0,1,1,-64,-218,-257,-154,-168,-76,-66,-217,-259,-154,-167,-75,0,2,8,-20,17,1,1069,1068,1058,1017,1029,1073,1135,13.415073927,13.464714102,13.205895228,12.745385292,12.460257659,11.287414353,11.504890486,9.9956223552,12.012891884,12.129454358,2.1276595745,1.9598236159,3.2102728732,0.7324934076,0.3308033007,0.0360620267,-0.07258606,0,0.0366246704,0.0367559223,-7.861521818,-9.32730869,-5.617977528,-6.152944623,-2.793450095,-7.825459791,-9.39989475,-5.617977528,-6.116319953,-2.756694172
050,3,5,13,089,Georgia,DeKalb County,691893,691891,692485,698096,708640,715824,724222,734871,594,5611,10544,7184,8398,10649,2666,11045,11009,10891,10914,10871,985,4214,4155,4262,4538,4464,1681,6831,6854,6629,6376,6407,888,4387,4441,4880,5580,5588,-2063,-5995,-690,-4219,-3343,-718,-1175,-1608,3751,661,2237,4870,88,388,-61,-106,-215,-628,13049,12830,12475,12329,11958,11884,11832,15.885446443,15.65183517,15.291365735,15.157849124,14.901037837,6.0607760353,5.9072917733,5.9840052118,6.3025764455,6.1188697362,9.8246704075,9.7445433969,9.307360523,8.8552726788,8.7821681003,6.3095928968,6.3139068027,6.8517000079,7.7497524385,7.6595528866,-8.622295285,-0.980994302,-5.923631626,-4.64290724,-0.984173044,-2.312702388,5.332912501,0.9280683822,3.106845198,6.6753798421
050,3,5,13,091,Georgia,Dodge County,21796,21797,21770,21442,21336,21249,20992,20882,-27,-328,-106,-87,-257,-110,62,251,242,279,222,221,24,245,239,228,200,229,38,6,3,51,22,-8,0,1,4,4,5,5,-64,-408,-114,-130,-281,-74,-64,-407,-110,-126,-276,-69,-1,73,1,-12,-3,-33,1951,1913,1842,1855,1884,1827,1813,11.617143386,11.314226939,13.103205354,10.511114794,10.555475952,11.339442747,11.173967927,10.707995773,9.4694727871,10.937574629,0.2777006387,0.1402590116,2.3952095808,1.0416420066,-0.382098677,0.0462834398,0.1870120155,0.187859575,0.2367368197,0.2388116731,-18.88364343,-5.329842442,-6.105436186,-13.30460927,-3.534412762,-18.83735999,-5.142830427,-5.917576611,-13.06787245,-3.295601089
050,3,5,13,093,Georgia,Dooly County,14918,14918,14845,14557,14343,14325,14203,14035,-73,-288,-214,-18,-122,-168,32,132,120,109,105,108,46,115,128,123,98,106,-14,17,-8,-14,7,2,3,32,39,42,47,47,-65,-361,-241,-26,-193,-207,-62,-329,-202,16,-146,-160,3,24,-4,-20,17,-10,1978,1971,1949,1933,1899,1871,1870,8.9789810217,8.3044982699,7.6042974745,7.3611890073,7.6492669453,7.8225971022,8.8581314879,8.5809962327,6.8704430735,7.5076138537,1.1563839195,-0.553633218,-0.976698758,0.4907459338,0.1416530916,2.1767226719,2.6989619377,2.9300962746,3.2950084128,3.3288476521,-24.55615264,-16.67820069,-1.813869122,-13.53056646,-14.66109498,-22.37942997,-13.97923875,1.1162271522,-10.23555805,-11.33224733
050,3,5,13,095,Georgia,Dougherty County,94565,94565,94564,94889,94587,93225,92515,91332,-1,325,-302,-1362,-710,-1183,380,1570,1386,1403,1283,1342,267,761,893,922,908,886,113,809,493,481,375,456,15,79,111,100,105,115,-130,-637,-916,-1904,-1152,-1739,-115,-558,-805,-1804,-1047,-1624,1,74,10,-39,-38,-15,4331,4484,4648,4378,3965,4361,3958,16.574031554,14.629821191,14.940472387,13.815010229,14.599095987,8.0336547851,9.4259959045,9.8183289673,9.7771077851,9.6384493628,8.5403767689,5.2038252866,5.12214342,4.0379024443,4.9606466246,0.8339799317,1.1716523465,1.0648946819,1.1306126844,1.2510402672,-6.724622994,-9.668770715,-20.27559474,-12.40443631,-18.91790456,-5.890643062,-8.497118369,-19.21070006,-11.27382362,-17.66686429
050,3,5,13,097,Georgia,Douglas County,132403,132339,132644,133232,133810,136360,138466,140733,305,588,578,2550,2106,2267,433,1748,1763,1742,1721,1745,154,828,842,834,925,949,279,920,921,908,796,796,54,210,183,213,253,258,-25,-568,-538,1352,1050,1198,29,-358,-355,1565,1303,1456,-3,26,12,77,7,15,1368,1373,1382,1345,1314,1303,1161,13.148986746,13.203915489,12.895584262,12.524288095,12.500044771,6.2284674059,6.3061241303,6.1738905134,6.7315319511,6.7980186175,6.9205193398,6.8977913587,6.7216937484,5.7927561439,5.7020261534,1.5796837624,1.3705709214,1.5767849872,1.8411649553,1.8481441552,-4.272668462,-4.02932872,10.008513158,7.641198431,8.5816926278,-2.6929847,-2.658757798,11.585298146,9.4823633863,10.429836783
050,3,5,13,099,Georgia,Early County,11008,11004,10966,10744,10608,10509,10458,10575,-38,-222,-136,-99,-51,117,41,157,156,141,123,121,12,121,123,170,140,140,29,36,33,-29,-17,-19,1,2,2,3,3,3,-65,-270,-175,-72,-46,162,-64,-268,-173,-69,-43,165,-3,10,4,-1,9,-29,172,153,133,113,131,132,213,14.46338093,14.612214312,13.354169626,11.73272285,11.505729092,11.146936895,11.521168977,16.10077189,13.354318691,13.312413826,3.316444035,3.0910453353,-2.746602264,-1.621595841,-1.806684734,0.1842468908,0.1873360809,0.2841312686,0.286163972,0.2852660106,-24.87333026,-16.39190708,-6.819150448,-4.38784757,15.40436457,-24.68908337,-16.204571,-6.535019179,-4.101683598,15.689630581
050,3,5,13,101,Georgia,Echols County,4034,4034,4031,4117,3993,4038,4054,4040,-3,86,-124,45,16,-14,14,64,78,74,59,45,10,32,23,33,17,23,4,32,55,41,42,22,-2,16,4,9,12,12,-6,24,-186,-2,-52,-35,-8,40,-182,7,-40,-23,1,14,3,-3,14,-13,0,0,0,0,0,0,0,15.709376534,19.235511714,18.428589217,14.58230351,11.119347665,7.8546882671,5.6720098644,8.2181546507,4.2016806723,5.6832221399,7.8546882671,13.56350185,10.210434566,10.380622837,5.4361255251,3.9273441335,0.9864364982,2.2413149047,2.9658922392,2.9651593773,5.8910162003,-45.86929716,-0.498069979,-12.8521997,-8.648381517,9.8183603338,-44.88286067,1.7432449259,-9.886307464,-5.68322214
050,3,5,13,103,Georgia,Effingham County,52250,52250,52452,52699,53383,54513,55447,57106,202,247,684,1130,934,1659,140,661,699,738,738,706,53,327,346,397,421,409,87,334,353,341,317,297,4,36,34,36,40,40,110,-128,304,722,550,1287,114,-92,338,758,590,1327,1,5,-7,31,27,35,607,615,632,564,511,488,549,12.572395888,13.178484569,13.679839846,13.423062932,12.545200928,6.2196270126,6.5232555947,7.3589382368,7.6573299382,7.2676872229,6.3527688752,6.6552289738,6.320901609,5.7657329938,5.2775137047,0.6847295794,0.6410135556,0.6673092608,0.7275372863,0.7107762565,-2.43459406,5.7314153202,13.383257952,10.003637686,22.869226054,-1.749864481,6.3724288758,14.050567213,10.731174973,23.58000231
050,3,5,13,105,Georgia,Elbert County,20166,20166,20096,19818,19584,19507,19413,19364,-70,-278,-234,-77,-94,-49,58,251,228,240,213,228,63,262,223,266,250,254,-5,-11,5,-26,-37,-26,0,-1,0,0,1,1,-66,-260,-244,-61,-47,-38,-66,-261,-244,-61,-46,-37,1,-6,5,10,-11,14,220,221,221,227,229,265,310,12.577040637,11.573016598,12.279041212,10.945529291,11.759548186,13.128225685,11.319222374,13.609270676,12.846865365,13.100549295,-0.551185048,0.2537942236,-1.330229465,-1.901336074,-1.341001109,-0.050107732,0,0,0.0513874615,0.0515769657,-13.02801022,-12.38515811,-3.120922975,-2.415210689,-1.959924698,-13.07811795,-12.38515811,-3.120922975,-2.363823227,-1.908347732
050,3,5,13,107,Georgia,Emanuel County,22598,22594,22608,22581,22847,22808,22710,22708,14,-27,266,-39,-98,-2,85,335,319,302,346,321,87,278,253,284,276,263,-2,57,66,18,70,58,1,2,0,0,1,1,14,-132,195,-66,-173,-63,15,-130,195,-66,-172,-62,1,46,5,9,4,2,916,916,935,1229,1082,934,942,14.826617097,14.044201814,13.229657212,15.202776923,14.135364833,12.303879263,11.138504887,12.441134596,12.127070609,11.581311374,2.5227378344,2.905696927,0.7885226153,3.075706314,2.554053459,0.088517117,0,0,0.0439386616,0.0440354045,-5.842129722,8.585013648,-2.891249589,-7.601388462,-2.774230481,-5.753612605,8.585013648,-2.891249589,-7.5574498,-2.730195077
050,3,5,13,109,Georgia,Evans County,11000,11001,11009,10968,10661,10791,10864,10787,8,-41,-307,130,73,-77,47,150,179,172,166,164,5,105,109,123,95,119,42,45,70,49,71,45,2,-2,-4,-2,1,2,-34,-86,-385,83,-12,-123,-32,-88,-389,81,-11,-121,-2,2,12,0,13,-1,404,403,396,402,400,392,387,13.650634755,16.551851681,16.035800858,15.331332256,15.149415731,9.5554443282,10.079060521,11.467462241,8.7739552066,10.992563854,4.0951904264,6.47279116,4.5683386164,6.5573770492,4.1568518775,-0.182008463,-0.369873781,-0.186462801,0.0923574232,0.1847489723,-7.826363926,-35.60035138,7.7382062279,-1.108289079,-11.3620618,-8.008372389,-35.97022516,7.5517434272,-1.015931656,-11.17731283
050,3,5,13,111,Georgia,Fannin County,23682,23693,23687,23508,23468,23719,23713,24303,-6,-179,-40,251,-6,590,48,197,185,201,210,195,56,265,291,341,313,278,-8,-68,-106,-140,-103,-83,1,2,-3,-3,-2,0,4,-145,70,409,108,644,5,-143,67,406,106,644,-3,32,-1,-15,-9,29,161,160,159,161,157,157,154,8.3483419854,7.8763623978,8.5192955687,8.8547815821,8.1222925691,11.230003178,12.389305177,14.453133278,13.19784112,11.579473509,-2.881661193,-4.512942779,-5.93383771,-4.343059538,-3.45718094,0.084754741,-0.127724796,-0.127153665,-0.084331253,0,-6.14471872,2.9802452316,17.335283023,4.5538876708,26.824391869,-6.059963979,2.852520436,17.208129358,4.4695564176,26.824391869
050,3,5,13,113,Georgia,Fayette County,106567,106566,106993,107207,107411,108295,109648,110714,427,214,204,884,1353,1066,194,779,806,816,847,893,229,764,667,818,795,794,-35,15,139,-2,52,99,47,182,188,198,235,235,449,-11,-143,672,987,647,496,171,45,870,1222,882,-34,28,20,16,79,85,557,558,571,553,550,503,543,7.2735760971,7.511019579,7.5658535229,7.7726745066,8.104845663,7.1335200747,6.2156948625,7.5843972815,7.2954855169,7.2063241394,0.1400560224,1.2953247165,-0.018543759,0.4771889898,0.8985215237,1.6993464052,1.7519499762,1.8358321048,2.1565271654,2.1328541219,-0.10270775,-1.332600248,6.2307029012,9.0574140945,5.8721558163,1.5966386555,0.4193497284,8.066535006,11.21394126,8.0050099382
050,3,5,13,115,Georgia,Floyd County,96317,96317,96415,96208,96034,96039,96061,96504,98,-207,-174,5,22,443,324,1301,1128,1188,1129,1158,202,979,1006,1041,1048,1032,122,322,122,147,81,126,29,106,99,109,132,132,-44,-582,-399,-304,-138,187,-15,-476,-300,-195,-6,319,-9,-53,4,53,-53,-2,3733,3857,3981,3727,3953,3853,3990,13.50825187,11.735208747,12.37029671,11.754294638,12.02710773,10.164933575,10.465975177,10.839628683,10.910983863,10.718458702,3.3433182953,1.2692335702,1.5306680273,0.8433107756,1.3086490276,1.1005954637,1.0299518315,1.1349851359,1.374284227,1.370965648,-6.042892074,-4.151017988,-3.165463131,-1.436751692,1.9422013346,-4.94229661,-3.121066156,-2.030477995,-0.062467465,3.3131669826
050,3,5,13,117,Georgia,Forsyth County,175511,175511,176760,182341,187628,194891,203882,212438,1249,5581,5287,7263,8991,8556,601,2226,2189,2098,2299,2250,224,824,908,943,1017,1087,377,1402,1281,1155,1282,1163,110,402,308,351,416,415,740,3384,3698,5916,6877,7029,850,3786,4006,6267,7293,7444,22,393,0,-159,416,-51,642,639,621,597,616,603,582,12.397626295,11.833423881,10.969389756,11.530369408,10.808993082,4.5892381252,4.9085193624,4.9304740418,5.1006462323,5.221944658,7.8083881693,6.924904519,6.038915714,6.4297231758,5.5870484243,2.2389244252,1.6650043652,1.8352029572,2.0864000321,1.9936587241,18.84706531,19.990864099,30.931796852,34.490800531,33.767294389,21.085989735,21.655868465,32.766999809,36.577200563,35.760953113
050,3,5,13,119,Georgia,Franklin County,22084,22084,22074,21980,21944,22064,22250,22311,-10,-94,-36,120,186,61,75,271,273,260,264,258,87,252,251,291,283,270,-12,19,22,-31,-19,-12,0,5,1,3,4,4,2,-106,-56,131,187,83,2,-101,-55,134,191,87,0,-12,-3,17,14,-14,610,629,653,673,741,798,810,12.30308258,12.43056188,11.816033448,11.914970438,11.579632414,11.440504835,11.428831618,13.224868206,12.77248725,12.118219968,0.8625777455,1.0017302614,-1.408834757,-0.857516812,-0.538587554,0.2269941436,0.0455331937,0.1363388475,0.1805298551,0.1795291847,-4.812275843,-2.549858847,5.9534630067,8.4397707271,3.7252305828,-4.5852817,-2.504325653,6.0898018542,8.6203005822,3.9047597675
050,3,5,13,121,Georgia,Fulton County,920581,920579,926038,950233,977816,984440,996463,1010562,5459,24195,27583,6624,12023,14099,3156,13033,12687,12444,12668,13096,1350,5600,5491,5934,6486,6877,1806,7433,7196,6510,6182,6219,824,3844,3841,4217,4854,4861,2655,12498,16081,-4420,1342,2742,3479,16342,19922,-203,6196,7603,174,420,465,317,-355,277,31392,31776,31775,33673,34704,33524,34190,13.892449438,13.16045391,12.683360377,12.790126523,13.050161308,5.9692869527,5.69591333,6.0481405077,6.5485286256,6.8529290866,7.9231624856,7.4645405796,6.6352198694,6.2415978975,6.1972322218,4.0974891154,3.9843385723,4.2981140076,4.9007952434,4.8439855009,13.322169345,16.68111132,-4.505018713,1.3549376219,2.7324024364,17.419658461,20.665449893,-0.206904706,6.2557328653,7.5763879374
050,3,5,13,123,Georgia,Gilmer County,28292,28281,28315,28280,28213,28607,28866,29400,34,-35,-67,394,259,534,91,319,300,312,291,304,46,188,217,296,260,299,45,131,83,16,31,5,10,38,46,54,63,63,-20,-201,-199,293,119,423,-10,-163,-153,347,182,486,-1,-3,3,31,46,43,282,248,183,178,299,185,187,11.273080661,10.620784876,10.982048574,10.12649418,10.434902001,6.6436964396,7.682367727,10.418866596,9.0477267587,10.263275324,4.6293842212,2.938417149,0.5631819782,1.0787674212,0.1716266777,1.3428748123,1.6285203477,1.9007391763,2.1923337915,2.1624961384,-7.103100981,-7.045120634,10.313269975,4.1410749395,14.519616929,-5.760226168,-5.416600287,12.214009152,6.3334087311,16.682113068
050,3,5,13,125,Georgia,Glascock County,3082,3082,3069,3115,3129,3079,3046,3065,-13,46,14,-50,-33,19,10,31,25,27,30,28,13,32,49,38,33,35,-3,-1,-24,-11,-3,-7,0,5,5,5,5,5,-9,21,35,-37,-40,26,-9,26,40,-32,-35,31,-1,21,-2,-7,5,-5,89,89,89,88,85,85,84,10.025873221,8.0076873799,8.6984536082,9.7959183673,9.1638029782,10.349288486,15.695067265,12.242268041,10.775510204,11.454753723,-0.323415265,-7.687379885,-3.543814433,-0.979591837,-2.290950745,1.617076326,1.601537476,1.6108247423,1.6326530612,1.636393389,6.7917205692,11.210762332,-11.92010309,-13.06122449,8.5092456226,8.4087968952,12.812299808,-10.30927835,-11.42857143,10.145639012
050,3,5,13,127,Georgia,Glynn County,79626,79626,79790,80215,80985,81592,82343,83579,164,425,770,607,751,1236,261,1020,972,1007,983,978,219,772,730,835,832,817,42,248,242,172,151,161,25,133,140,148,182,183,103,58,384,259,334,806,128,191,524,407,516,989,-6,-14,4,28,84,86,1453,1464,1478,1448,1225,1251,1255,12.749601575,12.05955335,12.387976159,11.992558026,11.788671786,9.6496984469,9.0570719603,10.272055703,10.150364474,9.8480008679,3.099903128,3.0024813896,2.1159204562,1.8421935523,1.9406709177,1.6624480485,1.7369727047,1.8206757413,2.2203922286,2.2058557636,0.7249773445,4.7642679901,3.1861825473,4.0747857382,9.7154084449,2.387425393,6.5012406948,5.0068582887,6.2951779669,11.921264208
050,3,5,13,129,Georgia,Gordon County,55186,55186,55207,55490,55703,55763,55917,56574,21,283,213,60,154,657,182,727,725,685,664,679,79,500,478,448,482,501,103,227,247,237,182,178,19,64,60,66,76,78,-102,1,-88,-239,-87,408,-83,65,-28,-173,-11,486,1,-9,-6,-4,-17,-7,670,671,670,668,667,662,775,13.134953973,13.040389233,12.290743366,11.891117479,12.072076877,9.0336684824,8.597663522,8.0383255881,8.6318051576,8.907379257,4.101285491,4.4427257112,4.2524177776,3.2593123209,3.1646976203,1.1563095658,1.0792046262,1.184217609,1.3610315186,1.3867776089,0.018067337,-1.582833452,-4.28830316,-1.558022923,7.2539136464,1.1743769027,-0.503628826,-3.104085551,-0.196991404,8.6406912553
050,3,5,13,131,Georgia,Grady County,25011,25012,25047,25160,25346,25194,25308,25205,35,113,186,-152,114,-103,93,386,374,325,355,335,75,192,249,264,265,249,18,194,125,61,90,86,7,14,1,5,11,10,14,-105,59,-206,19,-220,21,-91,60,-201,30,-210,-4,10,1,-12,-6,21,200,200,201,197,174,176,193,15.376341944,14.81012157,12.861100119,14.058849154,13.26391226,7.6483358894,9.860214628,10.447170558,10.494633876,9.8588482173,7.7280060549,4.9499069417,2.4139295607,3.5642152786,3.4050640429,0.5576911586,0.0395992555,0.1978630787,0.4356263118,0.3959376794,-4.18268369,2.3363560765,-8.151958844,0.7524454477,-8.710628947,-3.624992531,2.375955332,-7.954095766,1.1880717595,-8.314691268
050,3,5,13,133,Georgia,Greene County,15994,15994,16000,16069,16141,16262,16474,16710,6,69,72,121,212,236,41,165,182,157,164,158,78,167,183,188,186,195,-37,-2,-1,-31,-22,-37,5,40,18,22,28,28,46,16,59,111,178,279,51,56,77,133,206,307,-8,15,-4,19,28,-34,168,170,177,161,154,166,167,10.290311516,11.300838249,9.6904607598,10.019550342,9.5226615236,10.415042564,11.362930767,11.60386384,11.363636364,11.75265188,-0.124731049,-0.062092518,-1.91340308,-1.344086022,-2.229990357,2.4946209735,1.1176653213,1.35789896,1.7106549365,1.68756027,0.9978483894,3.6634585532,6.8512174799,10.87487781,16.81533269,3.4924693629,4.7811238746,8.2091164398,12.585532747,18.50289296
050,3,5,13,135,Georgia,Gwinnett County,805321,805324,808274,824790,839758,858071,877726,895823,2950,16516,14968,18313,19655,18097,2900,11720,11463,11148,11589,11576,912,3475,3424,3792,3950,4070,1988,8245,8039,7356,7639,7506,813,3752,3350,3742,4356,4386,162,4239,3683,7141,7507,6049,975,7991,7033,10883,11863,10435,-13,280,-104,74,153,156,5682,5647,5581,5568,5242,5252,5138,14.353387252,13.773108375,13.132064537,13.352943921,13.054051509,4.2558038142,4.1140297546,4.4668809403,4.5512234438,4.5896673844,10.097583438,9.6590786207,8.6651835962,8.8017204777,8.4643841247,4.5950434276,4.0251167284,4.4079821937,5.0190200813,4.9460150241,5.1914683074,4.4252253465,8.411918986,8.6496289601,6.821350862,9.786511735,8.4503420748,12.81990118,13.668649041,11.767365886
050,3,5,13,137,Georgia,Habersham County,43041,43041,43080,43107,43479,43300,43753,43996,39,27,372,-179,453,243,115,519,495,521,483,505,79,402,399,449,387,413,36,117,96,72,96,92,-1,3,2,7,9,9,7,-89,266,-276,338,99,6,-86,268,-269,347,108,-3,-4,8,18,10,43,2384,2403,2379,2637,2307,2435,2518,12.043579658,11.433719077,12.007513338,11.096688224,11.510102679,9.32855303,9.2162705287,10.348125699,8.8911352854,9.4132126862,2.7150266281,2.2174485483,1.6593876399,2.205552939,2.096889993,0.0696160674,0.0461968448,0.1613293539,0.206770588,0.2051305428,-2.065276666,6.1441803525,-6.360985953,7.7653843061,2.2564359708,-1.995660598,6.1903771972,-6.199656599,7.9721548941,2.4615665136
050,3,5,13,139,Georgia,Hall County,179684,179684,180003,182920,185012,187588,190525,193535,319,2917,2092,2576,2937,3010,635,2612,2547,2469,2460,2535,221,1192,1254,1321,1426,1480,414,1420,1293,1148,1034,1055,72,296,201,231,288,292,-163,903,646,1308,1381,1705,-91,1199,847,1539,1669,1997,-4,298,-48,-111,234,-42,3141,3125,3122,2970,2877,2811,2908,14.394237896,13.84494961,13.252818035,13.01198319,13.201062334,6.5688865131,6.8164769577,7.0907139023,7.5427187111,7.7071290944,7.8253513831,7.0284726526,6.1621041331,5.4692644791,5.4939332396,1.6312000066,1.0925931966,1.2399355878,1.5233541296,1.5205957402,4.9762621823,3.5115184328,7.0209339775,7.3046946283,8.8788210175,6.6074621889,4.6041116293,8.2608695652,8.8280487579,10.399416758
050,3,5,13,141,Georgia,Hancock County,9429,9402,9420,9379,9042,8913,8519,8551,18,-41,-337,-129,-394,32,25,96,90,79,62,69,4,88,92,86,72,108,21,8,-2,-7,-10,-39,0,2,1,1,1,1,-1,-48,-343,-128,-398,74,-1,-46,-342,-127,-397,75,-2,-3,7,5,13,-4,1471,1512,1584,1419,1421,1179,1246,10.213309219,9.7714564899,8.7997772208,7.1133547499,8.0843585237,9.362200117,9.9885999674,9.5795043163,8.2606700321,12.653778559,0.8511091015,-0.217143478,-0.779727096,-1.147315282,-4.569420035,0.2127772754,0.1085717388,0.1113895851,0.1147315282,0.1171646163,-5.106654609,-37.2401064,-14.25786689,-45.66314823,8.6701816052,-4.893877334,-37.13153466,-14.1464773,-45.5484167,8.7873462214
050,3,5,13,143,Georgia,Haralson County,28780,28780,28782,28511,28381,28463,28615,28854,2,-271,-130,82,152,239,87,377,335,337,329,332,100,385,327,315,315,329,-13,-8,8,22,14,3,0,5,2,3,3,3,20,-283,-140,44,151,215,20,-278,-138,47,154,218,-5,15,0,13,-16,18,354,352,347,352,344,334,335,13.160420994,11.776699712,11.857012174,11.528084376,11.55405523,13.439687222,11.495465092,11.082963901,11.037527594,11.449651116,-0.279266228,0.28123462,0.7740482725,0.4905567819,0.1044041135,0.1745413925,0.070308655,0.1055520372,0.1051193104,0.1044041135,-9.879042815,-4.92160585,1.5480965449,5.291005291,7.4822948024,-9.704501423,-4.851297195,1.6536485821,5.3961246014,7.5866989159
